2024-01-05T00:05:19.065+01:00  WARN 8866 --- [HikariPool-1 housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=25m57s929ms).
2024-01-05T00:05:47.972+01:00  INFO 8866 --- [http-nio-8080-exec-9] c.s.d.a.AuditPostgresServicesAspect      : Time execution: 9ms
2024-01-05T00:05:48.327+01:00  INFO 8866 --- [http-nio-8080-exec-1] c.s.d.a.AuditPostgresServicesAspect      : Audit method: com.sz.dev.db.sql.services.ShortReadService.findArticleByUrlAlias
2024-01-05T00:05:48.331+01:00  INFO 8866 --- [http-nio-8080-exec-1] c.s.d.a.AuditPostgresServicesAspect      : Time execution: 3ms
2024-01-05T00:06:11.072+01:00  INFO 8866 --- [SpringApplicationShutdownHook] com.sz.dev.db.sql.pool.ConnectionPool    : Clean connection pool
2024-01-05T00:06:11.072+01:00  INFO 8866 --- [SpringApplicationShutdownHook] j.LocalContainerEntityManagerFactoryBean : Closing JPA EntityManagerFactory for persistence unit 'default'
2024-01-05T00:06:11.073+01:00  INFO 8866 --- [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Shutdown initiated...
2024-01-05T00:06:11.074+01:00  INFO 8866 --- [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Shutdown completed.
2024-01-05T00:06:12.805+01:00  INFO 10651 --- [main] com.sz.dev.SzDevApplication              : Starting SzDevApplication using Java 18.0.1.1 with PID 10651 (/Users/sergeizh/IdeaProjects/sz-dev/target/classes started by sergeizh in /Users/sergeizh/IdeaProjects/sz-dev)
2024-01-05T00:06:12.809+01:00  INFO 10651 --- [main] com.sz.dev.SzDevApplication              : No active profile set, falling back to 1 default profile: "default"
2024-01-05T00:06:13.066+01:00  INFO 10651 --- [main] .s.d.r.c.RepositoryConfigurationDelegate : Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-01-05T00:06:13.312+01:00  INFO 10651 --- [main] .s.d.r.c.RepositoryConfigurationDelegate : Finished Spring Data repository scanning in 242 ms. Found 0 JPA repository interfaces.
2024-01-05T00:06:13.313+01:00  INFO 10651 --- [main] .s.d.r.c.RepositoryConfigurationDelegate : Bootstrapping Spring Data DynamoDB repositories in DEFAULT mode.
2024-01-05T00:06:13.314+01:00  INFO 10651 --- [main] .s.d.r.c.RepositoryConfigurationDelegate : Finished Spring Data repository scanning in 0 ms. Found 0 DynamoDB repository interfaces.
2024-01-05T00:06:13.335+01:00  INFO 10651 --- [main] .s.d.r.c.RepositoryConfigurationDelegate : Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-01-05T00:06:13.350+01:00  INFO 10651 --- [main] .s.d.r.c.RepositoryConfigurationDelegate : Finished Spring Data repository scanning in 14 ms. Found 2 JPA repository interfaces.
2024-01-05T00:06:13.537+01:00  INFO 10651 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'dynamoDBConfig' of type [com.sz.dev.db.dynamo.DynamoDBConfig$$SpringCGLIB$$0] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-01-05T00:06:13.542+01:00  INFO 10651 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'amazonAWSCredentials' of type [com.amazonaws.auth.BasicAWSCredentials] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-01-05T00:06:13.710+01:00  INFO 10651 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'amazonDynamoDB' of type [com.amazonaws.services.dynamodbv2.AmazonDynamoDBClient] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-01-05T00:06:13.718+01:00  INFO 10651 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'dynamoDBMapperConfig' of type [com.amazonaws.services.dynamodbv2.datamodeling.DynamoDBMapperConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-01-05T00:06:13.931+01:00  INFO 10651 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port(s): 8080 (http)
2024-01-05T00:06:13.934+01:00  INFO 10651 --- [main] o.apache.catalina.core.StandardService   : Starting service [Tomcat]
2024-01-05T00:06:13.935+01:00  INFO 10651 --- [main] o.apache.catalina.core.StandardEngine    : Starting Servlet engine: [Apache Tomcat/10.1.15]
2024-01-05T00:06:13.956+01:00  INFO 10651 --- [main] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
2024-01-05T00:06:13.957+01:00  INFO 10651 --- [main] w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 1122 ms
2024-01-05T00:06:14.081+01:00  INFO 10651 --- [main] o.hibernate.jpa.internal.util.LogHelper  : HHH000204: Processing PersistenceUnitInfo [name: default]
2024-01-05T00:06:14.118+01:00  INFO 10651 --- [main] org.hibernate.Version                    : HHH000412: Hibernate ORM core version 6.2.13.Final
2024-01-05T00:06:14.119+01:00  INFO 10651 --- [main] org.hibernate.cfg.Environment            : HHH000406: Using bytecode reflection optimizer
2024-01-05T00:06:14.176+01:00  INFO 10651 --- [main] o.h.e.boot.internal.EnversServiceImpl    : Envers integration enabled? : true
2024-01-05T00:06:14.241+01:00  INFO 10651 --- [main] o.s.o.j.p.SpringPersistenceUnitInfo      : No LoadTimeWeaver setup: ignoring JPA class transformer
2024-01-05T00:06:14.252+01:00  INFO 10651 --- [main] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Starting...
2024-01-05T00:06:14.333+01:00  INFO 10651 --- [main] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@35007b7a
2024-01-05T00:06:14.333+01:00  INFO 10651 --- [main] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Start completed.
2024-01-05T00:06:14.792+01:00  INFO 10651 --- [main] o.h.e.t.j.p.i.JtaPlatformInitiator       : HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2024-01-05T00:06:14.824+01:00  INFO 10651 --- [main] j.LocalContainerEntityManagerFactoryBean : Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-01-05T00:06:14.841+01:00  INFO 10651 --- [main] com.sz.dev.config.JpaConfiguration       : Jpa configuration is enabled
2024-01-05T00:06:14.844+01:00  INFO 10651 --- [main] com.sz.dev.db.sql.pool.ConnectionPool    : Init connection pool 1
2024-01-05T00:06:14.983+01:00  INFO 10651 --- [main] o.s.d.j.r.query.QueryEnhancerFactory     : Hibernate is in classpath; If applicable, HQL parser will be used.
2024-01-05T00:06:15.584+01:00  INFO 10651 --- [main] o.s.b.a.e.web.EndpointLinksResolver      : Exposing 1 endpoint(s) beneath base path '/actuator'
2024-01-05T00:06:15.624+01:00  INFO 10651 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat started on port(s): 8080 (http) with context path ''
2024-01-05T00:06:15.632+01:00  INFO 10651 --- [main] com.sz.dev.SzDevApplication              : Started SzDevApplication in 3.013 seconds (process running for 3.315)
2024-01-05T00:06:16.189+01:00  INFO 10651 --- [RMI TCP Connection(1)-127.0.0.1] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-01-05T00:06:16.190+01:00  INFO 10651 --- [RMI TCP Connection(1)-127.0.0.1] o.s.web.servlet.DispatcherServlet        : Initializing Servlet 'dispatcherServlet'
2024-01-05T00:06:16.190+01:00  INFO 10651 --- [RMI TCP Connection(1)-127.0.0.1] o.s.web.servlet.DispatcherServlet        : Completed initialization in 0 ms
2024-01-05T00:06:29.385+01:00  INFO 10651 --- [http-nio-8080-exec-1] c.s.d.a.AuditPostgresServicesAspect      : Audit method: com.sz.dev.db.sql.services.ShortReadService.update
2024-01-05T00:06:29.471+01:00  INFO 10651 --- [http-nio-8080-exec-1] c.s.d.a.AuditPostgresServicesAspect      : Time execution: 85ms
2024-01-05T00:06:29.490+01:00  INFO 10651 --- [http-nio-8080-exec-2] c.s.d.a.AuditPostgresServicesAspect      : Audit method: com.sz.dev.db.sql.services.ShortReadService.findAllWithTags
2024-01-05T00:06:29.514+01:00  INFO 10651 --- [http-nio-8080-exec-2] c.s.d.a.AuditPostgresServicesAspect      : Time execution: 23ms
2024-01-05T00:06:59.292+01:00  INFO 10651 --- [http-nio-8080-exec-3] c.s.d.a.AuditPostgresServicesAspect      : Audit method: com.sz.dev.db.sql.services.ShortReadService.findArticleByUrlAlias
2024-01-05T00:06:59.314+01:00  INFO 10651 --- [http-nio-8080-exec-3] c.s.d.a.AuditPostgresServicesAspect      : Time execution: 21ms
2024-01-05T00:06:59.783+01:00  INFO 10651 --- [http-nio-8080-exec-4] c.s.d.a.AuditPostgresServicesAspect      : Audit method: com.sz.dev.db.sql.services.ShortReadService.findArticleByUrlAlias
2024-01-05T00:06:59.793+01:00  INFO 10651 --- [http-nio-8080-exec-4] c.s.d.a.AuditPostgresServicesAspect      : Time execution: 9ms
2024-01-05T00:07:01.048+01:00  INFO 10651 --- [http-nio-8080-exec-5] c.s.d.a.AuditPostgresServicesAspect      : Audit method: com.sz.dev.db.sql.services.ShortReadService.findArticleByUrlAlias
2024-01-05T00:07:01.058+01:00  INFO 10651 --- [http-nio-8080-exec-5] c.s.d.a.AuditPostgresServicesAspect      : Time execution: 9ms
2024-01-05T00:07:06.388+01:00  INFO 10651 --- [http-nio-8080-exec-6] c.s.d.a.AuditPostgresServicesAspect      : Audit method: com.sz.dev.db.sql.services.ShortReadService.findArticleByUrlAlias
2024-01-05T00:07:06.399+01:00  INFO 10651 --- [http-nio-8080-exec-6] c.s.d.a.AuditPostgresServicesAspect      : Time execution: 10ms
2024-01-05T00:07:07.174+01:00  INFO 10651 --- [http-nio-8080-exec-7] c.s.d.a.AuditPostgresServicesAspect      : Audit method: com.sz.dev.db.sql.services.ShortReadService.findArticleByUrlAlias
2024-01-05T00:07:07.182+01:00  INFO 10651 --- [http-nio-8080-exec-7] c.s.d.a.AuditPostgresServicesAspect      : Time execution: 7ms
2024-01-05T00:07:11.058+01:00  INFO 10651 --- [http-nio-8080-exec-8] c.s.d.a.AuditPostgresServicesAspect      : Audit method: com.sz.dev.db.sql.services.ShortReadService.findArticleByUrlAlias
2024-01-05T00:07:11.067+01:00  INFO 10651 --- [http-nio-8080-exec-8] c.s.d.a.AuditPostgresServicesAspect      : Time execution: 8ms
2024-01-05T00:07:12.325+01:00  INFO 10651 --- [http-nio-8080-exec-9] c.s.d.a.AuditPostgresServicesAspect      : Audit method: com.sz.dev.db.sql.services.ShortReadService.findArticleByUrlAlias
2024-01-05T00:07:12.338+01:00  INFO 10651 --- [http-nio-8080-exec-9] c.s.d.a.AuditPostgresServicesAspect      : Time execution: 12ms
2024-01-05T00:07:39.151+01:00  INFO 10651 --- [http-nio-8080-exec-1] c.s.d.a.AuditPostgresServicesAspect      : Audit method: com.sz.dev.db.sql.services.ShortReadService.update
2024-01-05T00:07:39.195+01:00  INFO 10651 --- [http-nio-8080-exec-1] c.s.d.a.AuditPostgresServicesAspect      : Time execution: 43ms
2024-01-05T00:07:39.207+01:00  INFO 10651 --- [http-nio-8080-exec-2] c.s.d.a.AuditPostgresServicesAspect      : Audit method: com.sz.dev.db.sql.services.ShortReadService.findAllWithTags
2024-01-05T00:07:39.214+01:00  INFO 10651 --- [http-nio-8080-exec-2] c.s.d.a.AuditPostgresServicesAspect      : Time execution: 6ms
2024-01-05T00:07:44.792+01:00  INFO 10651 --- [http-nio-8080-exec-3] c.s.d.a.AuditPostgresServicesAspect      : Audit method: com.sz.dev.db.sql.services.ShortReadService.findArticleByUrlAlias
2024-01-05T00:07:44.799+01:00  INFO 10651 --- [http-nio-8080-exec-3] c.s.d.a.AuditPostgresServicesAspect      : Time execution: 7ms
2024-01-05T00:07:44.995+01:00  INFO 10651 --- [http-nio-8080-exec-4] c.s.d.a.AuditPostgresServicesAspect      : Audit method: com.sz.dev.db.sql.services.ShortReadService.findArticleByUrlAlias
2024-01-05T00:07:45.002+01:00  INFO 10651 --- [http-nio-8080-exec-4] c.s.d.a.AuditPostgresServicesAspect      : Time execution: 6ms
2024-01-05T00:07:54.944+01:00  INFO 10651 --- [http-nio-8080-exec-5] c.s.d.a.AuditPostgresServicesAspect      : Audit method: com.sz.dev.db.sql.services.ShortReadService.update
2024-01-05T00:07:54.969+01:00  INFO 10651 --- [http-nio-8080-exec-5] c.s.d.a.AuditPostgresServicesAspect      : Time execution: 24ms
2024-01-05T00:07:54.982+01:00  INFO 10651 --- [http-nio-8080-exec-6] c.s.d.a.AuditPostgresServicesAspect      : Audit method: com.sz.dev.db.sql.services.ShortReadService.findAllWithTags
2024-01-05T00:07:54.989+01:00  INFO 10651 --- [http-nio-8080-exec-6] c.s.d.a.AuditPostgresServicesAspect      : Time execution: 6ms
2024-01-05T00:07:59.125+01:00  INFO 10651 --- [http-nio-8080-exec-7] c.s.d.a.AuditPostgresServicesAspect      : Audit method: com.sz.dev.db.sql.services.ShortReadService.findArticleByUrlAlias
2024-01-05T00:07:59.132+01:00  INFO 10651 --- [http-nio-8080-exec-7] c.s.d.a.AuditPostgresServicesAspect      : Time execution: 7ms
2024-01-05T00:08:01.573+01:00  INFO 10651 --- [http-nio-8080-exec-8] c.s.d.a.AuditPostgresServicesAspect      : Audit method: com.sz.dev.db.sql.services.ShortReadService.findArticleByUrlAlias
2024-01-05T00:08:01.580+01:00  INFO 10651 --- [http-nio-8080-exec-8] c.s.d.a.AuditPostgresServicesAspect      : Time execution: 6ms
2024-01-05T00:08:01.800+01:00  INFO 10651 --- [http-nio-8080-exec-9] c.s.d.a.AuditPostgresServicesAspect      : Audit method: com.sz.dev.db.sql.services.ShortReadService.findArticleByUrlAlias
2024-01-05T00:08:01.807+01:00  INFO 10651 --- [http-nio-8080-exec-9] c.s.d.a.AuditPostgresServicesAspect      : Time execution: 6ms
2024-01-05T00:08:02.243+01:00  INFO 10651 --- [http-nio-8080-exec-10] c.s.d.a.AuditPostgresServicesAspect      : Audit method: com.sz.dev.db.sql.services.ShortReadService.findArticleByUrlAlias
2024-01-05T00:08:02.250+01:00  INFO 10651 --- [http-nio-8080-exec-10] c.s.d.a.AuditPostgresServicesAspect      : Time execution: 6ms
2024-01-05T00:08:02.512+01:00  INFO 10651 --- [http-nio-8080-exec-1] c.s.d.a.AuditPostgresServicesAspect      : Audit method: com.sz.dev.db.sql.services.ShortReadService.findArticleByUrlAlias
2024-01-05T00:08:02.520+01:00  INFO 10651 --- [http-nio-8080-exec-1] c.s.d.a.AuditPostgresServicesAspect      : Time execution: 7ms
2024-01-05T00:08:37.369+01:00  INFO 10651 --- [http-nio-8080-exec-2] c.s.d.a.AuditPostgresServicesAspect      : Audit method: com.sz.dev.db.sql.services.ShortReadService.findArticleByUrlAlias
2024-01-05T00:08:37.373+01:00  INFO 10651 --- [http-nio-8080-exec-2] c.s.d.a.AuditPostgresServicesAspect      : Time execution: 4ms
2024-01-05T00:08:39.430+01:00  INFO 10651 --- [http-nio-8080-exec-3] c.s.d.a.AuditPostgresServicesAspect      : Audit method: com.sz.dev.db.sql.services.ShortReadService.findArticleByUrlAlias
2024-01-05T00:08:39.435+01:00  INFO 10651 --- [http-nio-8080-exec-3] c.s.d.a.AuditPostgresServicesAspect      : Time execution: 5ms
2024-01-05T00:08:42.194+01:00  INFO 10651 --- [http-nio-8080-exec-4] c.s.d.a.AuditPostgresServicesAspect      : Audit method: com.sz.dev.db.sql.services.ShortReadService.findArticleByUrlAlias
2024-01-05T00:08:42.202+01:00  INFO 10651 --- [http-nio-8080-exec-4] c.s.d.a.AuditPostgresServicesAspect      : Time execution: 7ms
2024-01-05T00:08:43.161+01:00  INFO 10651 --- [http-nio-8080-exec-5] c.s.d.a.AuditPostgresServicesAspect      : Audit method: com.sz.dev.db.sql.services.ShortReadService.findArticleByUrlAlias
2024-01-05T00:08:43.166+01:00  INFO 10651 --- [http-nio-8080-exec-5] c.s.d.a.AuditPostgresServicesAspect      : Time execution: 5ms
2024-01-05T00:08:43.484+01:00  INFO 10651 --- [http-nio-8080-exec-6] c.s.d.a.AuditPostgresServicesAspect      : Audit method: com.sz.dev.db.sql.services.ShortReadService.findArticleByUrlAlias
2024-01-05T00:08:43.488+01:00  INFO 10651 --- [http-nio-8080-exec-6] c.s.d.a.AuditPostgresServicesAspect      : Time execution: 3ms
2024-01-05T00:08:56.627+01:00  INFO 10651 --- [http-nio-8080-exec-8] c.s.d.a.AuditPostgresServicesAspect      : Audit method: com.sz.dev.db.sql.services.ShortReadService.update
2024-01-05T00:08:56.642+01:00  INFO 10651 --- [http-nio-8080-exec-8] c.s.d.a.AuditPostgresServicesAspect      : Time execution: 13ms
2024-01-05T00:08:56.650+01:00  INFO 10651 --- [http-nio-8080-exec-9] c.s.d.a.AuditPostgresServicesAspect      : Audit method: com.sz.dev.db.sql.services.ShortReadService.findAllWithTags
2024-01-05T00:08:56.655+01:00  INFO 10651 --- [http-nio-8080-exec-9] c.s.d.a.AuditPostgresServicesAspect      : Time execution: 5ms
2024-01-05T00:09:04.521+01:00  INFO 10651 --- [http-nio-8080-exec-10] c.s.d.a.AuditPostgresServicesAspect      : Audit method: com.sz.dev.db.sql.services.ShortReadService.findArticleByUrlAlias
2024-01-05T00:09:04.530+01:00  INFO 10651 --- [http-nio-8080-exec-10] c.s.d.a.AuditPostgresServicesAspect      : Time execution: 8ms
2024-01-05T00:09:04.721+01:00  INFO 10651 --- [http-nio-8080-exec-1] c.s.d.a.AuditPostgresServicesAspect      : Audit method: com.sz.dev.db.sql.services.ShortReadService.findArticleByUrlAlias
2024-01-05T00:09:04.725+01:00  INFO 10651 --- [http-nio-8080-exec-1] c.s.d.a.AuditPostgresServicesAspect      : Time execution: 3ms
2024-01-05T00:09:05.286+01:00  INFO 10651 --- [http-nio-8080-exec-2] c.s.d.a.AuditPostgresServicesAspect      : Audit method: com.sz.dev.db.sql.services.ShortReadService.findArticleByUrlAlias
2024-01-05T00:09:05.295+01:00  INFO 10651 --- [http-nio-8080-exec-2] c.s.d.a.AuditPostgresServicesAspect      : Time execution: 8ms
2024-01-05T00:09:05.487+01:00  INFO 10651 --- [http-nio-8080-exec-3] c.s.d.a.AuditPostgresServicesAspect      : Audit method: com.sz.dev.db.sql.services.ShortReadService.findArticleByUrlAlias
2024-01-05T00:09:05.494+01:00  INFO 10651 --- [http-nio-8080-exec-3] c.s.d.a.AuditPostgresServicesAspect      : Time execution: 6ms
2024-01-05T00:09:22.268+01:00  INFO 10651 --- [http-nio-8080-exec-4] c.s.d.a.AuditPostgresServicesAspect      : Audit method: com.sz.dev.db.sql.services.ShortReadService.findAllByTag
2024-01-05T00:09:22.286+01:00  INFO 10651 --- [http-nio-8080-exec-4] c.s.d.a.AuditPostgresServicesAspect      : Time execution: 17ms
2024-01-05T00:32:16.660+01:00  INFO 10651 --- [http-nio-8080-exec-6] c.s.d.a.AuditPostgresServicesAspect      : Audit method: com.sz.dev.db.sql.services.ShortReadService.findArticleByUrlAlias
2024-01-05T00:32:16.679+01:00  INFO 10651 --- [http-nio-8080-exec-6] c.s.d.a.AuditPostgresServicesAspect      : Time execution: 17ms
2024-01-05T00:32:16.801+01:00  INFO 10651 --- [http-nio-8080-exec-7] c.s.d.a.AuditPostgresServicesAspect      : Audit method: com.sz.dev.db.sql.services.ShortReadService.findArticleByUrlAlias
2024-01-05T00:32:16.808+01:00  INFO 10651 --- [http-nio-8080-exec-7] c.s.d.a.AuditPostgresServicesAspect      : Time execution: 6ms
2024-01-05T00:32:17.655+01:00  INFO 10651 --- [http-nio-8080-exec-8] c.s.d.a.AuditPostgresServicesAspect      : Audit method: com.sz.dev.db.sql.services.ShortReadService.findAllByTag
2024-01-05T00:32:17.670+01:00  INFO 10651 --- [http-nio-8080-exec-8] c.s.d.a.AuditPostgresServicesAspect      : Time execution: 14ms
2024-01-05T00:32:17.817+01:00  INFO 10651 --- [http-nio-8080-exec-9] c.s.d.a.AuditPostgresServicesAspect      : Audit method: com.sz.dev.db.sql.services.ShortReadService.findAllByTag
2024-01-05T00:32:17.825+01:00  INFO 10651 --- [http-nio-8080-exec-9] c.s.d.a.AuditPostgresServicesAspect      : Time execution: 8ms
2024-01-05T00:47:02.684+01:00  INFO 10651 --- [http-nio-8080-exec-10] c.s.d.a.AuditPostgresServicesAspect      : Audit method: com.sz.dev.db.sql.services.ShortReadService.findAllByTag
2024-01-05T00:47:02.710+01:00  INFO 10651 --- [http-nio-8080-exec-10] c.s.d.a.AuditPostgresServicesAspect      : Time execution: 25ms
2024-01-05T00:47:03.077+01:00  INFO 10651 --- [http-nio-8080-exec-1] c.s.d.a.AuditPostgresServicesAspect      : Audit method: com.sz.dev.db.sql.services.ShortReadService.findAllByTag
2024-01-05T00:47:03.087+01:00  INFO 10651 --- [http-nio-8080-exec-1] c.s.d.a.AuditPostgresServicesAspect      : Time execution: 9ms
2024-01-05T00:47:03.618+01:00  INFO 10651 --- [http-nio-8080-exec-2] c.s.d.a.AuditPostgresServicesAspect      : Audit method: com.sz.dev.db.sql.services.ShortReadService.findAllByTag
2024-01-05T00:47:03.631+01:00  INFO 10651 --- [http-nio-8080-exec-2] c.s.d.a.AuditPostgresServicesAspect      : Time execution: 11ms
2024-01-05T00:47:03.817+01:00  INFO 10651 --- [http-nio-8080-exec-3] c.s.d.a.AuditPostgresServicesAspect      : Audit method: com.sz.dev.db.sql.services.ShortReadService.findAllByTag
2024-01-05T00:47:03.826+01:00  INFO 10651 --- [http-nio-8080-exec-3] c.s.d.a.AuditPostgresServicesAspect      : Time execution: 8ms
2024-01-05T00:47:10.288+01:00  INFO 10651 --- [http-nio-8080-exec-4] c.s.d.a.AuditPostgresServicesAspect      : Audit method: com.sz.dev.db.sql.services.ShortReadService.findArticleByUrlAlias
2024-01-05T00:47:10.302+01:00  INFO 10651 --- [http-nio-8080-exec-4] c.s.d.a.AuditPostgresServicesAspect      : Time execution: 13ms
2024-01-05T00:47:12.637+01:00  INFO 10651 --- [http-nio-8080-exec-5] c.s.d.a.AuditPostgresServicesAspect      : Audit method: com.sz.dev.db.sql.services.ShortReadService.findAllByTag
2024-01-05T00:47:12.646+01:00  INFO 10651 --- [http-nio-8080-exec-5] c.s.d.a.AuditPostgresServicesAspect      : Time execution: 8ms
2024-01-05T00:47:13.801+01:00  INFO 10651 --- [http-nio-8080-exec-6] c.s.d.a.AuditPostgresServicesAspect      : Audit method: com.sz.dev.db.sql.services.ShortReadService.findArticleByUrlAlias
2024-01-05T00:47:13.811+01:00  INFO 10651 --- [http-nio-8080-exec-6] c.s.d.a.AuditPostgresServicesAspect      : Time execution: 9ms
2024-01-05T00:47:16.166+01:00  INFO 10651 --- [http-nio-8080-exec-7] c.s.d.a.AuditPostgresServicesAspect      : Audit method: com.sz.dev.db.sql.services.ShortReadService.findAllByTag
2024-01-05T00:47:16.176+01:00  INFO 10651 --- [http-nio-8080-exec-7] c.s.d.a.AuditPostgresServicesAspect      : Time execution: 9ms
2024-01-05T00:47:17.584+01:00  INFO 10651 --- [http-nio-8080-exec-8] c.s.d.a.AuditPostgresServicesAspect      : Audit method: com.sz.dev.db.sql.services.ShortReadService.findArticleByUrlAlias
2024-01-05T00:47:17.593+01:00  INFO 10651 --- [http-nio-8080-exec-8] c.s.d.a.AuditPostgresServicesAspect      : Time execution: 8ms
2024-01-05T00:47:28.464+01:00  INFO 10651 --- [SpringApplicationShutdownHook] com.sz.dev.db.sql.pool.ConnectionPool    : Clean connection pool
2024-01-05T00:47:28.465+01:00  INFO 10651 --- [SpringApplicationShutdownHook] j.LocalContainerEntityManagerFactoryBean : Closing JPA EntityManagerFactory for persistence unit 'default'
2024-01-05T00:47:28.466+01:00  INFO 10651 --- [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Shutdown initiated...
2024-01-05T00:47:28.467+01:00  INFO 10651 --- [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Shutdown completed.
2024-01-05T16:39:28.626+01:00  INFO 2483 --- [main] com.sz.dev.SzDevApplicationTests         : Starting SzDevApplicationTests using Java 18.0.1.1 with PID 2483 (started by sergeizh in /Users/sergeizh/IdeaProjects/sz-dev)
2024-01-05T16:39:28.627+01:00  INFO 2483 --- [main] com.sz.dev.SzDevApplicationTests         : No active profile set, falling back to 1 default profile: "default"
2024-01-05T16:39:28.896+01:00  INFO 2483 --- [main] .s.d.r.c.RepositoryConfigurationDelegate : Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-01-05T16:39:29.210+01:00  INFO 2483 --- [main] .s.d.r.c.RepositoryConfigurationDelegate : Finished Spring Data repository scanning in 310 ms. Found 0 JPA repository interfaces.
2024-01-05T16:39:29.212+01:00  INFO 2483 --- [main] .s.d.r.c.RepositoryConfigurationDelegate : Bootstrapping Spring Data DynamoDB repositories in DEFAULT mode.
2024-01-05T16:39:29.213+01:00  INFO 2483 --- [main] .s.d.r.c.RepositoryConfigurationDelegate : Finished Spring Data repository scanning in 0 ms. Found 0 DynamoDB repository interfaces.
